;Norway;Sweden;Denmark;Finland;Europe
-226;0.390126066266758;0.25815950603718407;0.9228377197522356;0.508656847304517;-0.03668505974078645
-225;0.3836467927871259;-0.17560080716502102;0.20033450985538298;-0.13564309292220386;0.011441051130364213
-224;0.05869712440179834;-0.11430057324432788;-0.10587293807365264;0.08635571866325142;-0.1981469856886941
-223;-0.4274853691493412;-0.0551600110771808;0.10320980823788233;-0.2585085187301143;-0.09371042349958582
-222;-0.15361026444408624;-0.0432511886864372;-0.07969844140774854;0.1719105557367064;0.1155320097677706
-221;-0.14587212064975869;0.3452419934160948;0.16300115941612536;0.12883440621794293;-0.039535215095062234
-220;-0.12751692709730517;0.20227906029079537;-0.26427644669344663;0.1577847795304319;-0.05906536242039226
-219;-0.22687512934122386;-0.11517051828914143;-0.48418203905268375;-0.04864943581141343;-0.1790450601371346
-218;0.4378968512262305;-0.05117697826830908;0.5230405494390992;-0.06367904000835661;-0.03991154033188085
-217;0.26489240734694774;0.04365157702558684;-0.06882022355398418;0.0957248655232004;0.1635078560084355
-216;-0.5411076458266243;-0.12546377674856793;-0.7909058516737297;-0.18673474637677984;-0.24264395497197286
-215;0.055774243766856135;0.21654338899241835;0.013564165559582387;-0.013269979060732445;-0.3175192433513214
-214;-0.2466563574540256;-0.010025576263784256;0.17636213166958178;0.4680959716637327;-0.08607046475536752
-213;0.1997401683446485;0.04901943275603875;0.351688898488247;0.1341889530785316;-0.14187420584193838
-212;0.23770326357922128;-0.19964987596048936;0.4505064714706001;0.12360878984719284;0.15903778908198007
-211;-0.2708008991012688;-0.3266714323819398;-0.28854502331379756;-0.1902779047717881;0.10696407699611576
-210;0.284005187604639;-0.3572281593306396;0.03127602616879334;0.20995482705422078;0.09446910129063747
-209;0.20851234290519144;0.09399693506210048;0.08306971330532605;-1.0604842245038382;0.2208628625938655
-208;-0.2946745460222821;-0.08975160108731663;-0.31856332457671543;-0.1431030113784807;0.06796566654172752
-207;-0.26931633806341027;-0.1386979531857152;-0.005003883018719501;0.09208100972418441;0.15114221241611753
-206;0.4789468233989646;-0.11703051680141788;0.634445685468037;-0.324358898477229;0.004468032869702323
-205;-1.6904946911153846;0.07578027297597646;0.049717303371406674;0.07926199467042594;-0.005686352281016899
-204;-0.5581288263315408;0.08902200816753296;0.19681615789574886;-0.1838229643687791;0.11487871433946839
-203;0.18525611422186625;-0.08144679933800475;-0.18520601906053868;-0.19405135386285224;-0.11574658577860802
-202;-0.7179904701011145;0.1620645018078906;-1.2906956795385234;0.3141600041198068;0.23773270962071735
-201;-0.10825838930711276;-0.036800730986582895;-1.5306530964821072;-0.7196977676706372;-0.07209036283009283
-200;-0.39733319696610764;-0.0565877599660072;-0.2854035431376782;-0.4101134648847811;0.12846454189821993
-199;0.5548669472819401;0.22687353367619176;0.7766086217972534;-0.41567225072504227;-0.2975973457040671
-198;0.1983609388639319;0.16542897693367625;-0.10773587889292122;0.5483594296671511;-0.05360309899647625
-197;0.4179650452643497;-0.002452576959654985;0.37850201567985325;0.0029859844266070467;0.21437795501026424
-196;-0.059753767846268166;0.08414839298100775;0.31020996593907596;-0.1002713850839135;0.09739743268533047
-195;0.47488420790166525;-0.13291743236727285;0.6606804991324525;0.2616224062045814;-0.03694978630941867
-194;-0.11128050893257149;0.16356622320582068;-0.1411385233085085;0.030078563683643592;-0.10255280538206352
-193;-0.73339203680603;0.21331119240858068;-0.24389876884964856;0.46381105800581435;0.19991620942401667
-192;-0.4681420817531787;-0.0770197794162483;0.4914589350168114;0.0754255383323059;0.05466200819776994
-191;0.6853770993375659;0.15216774311429207;-0.08581540828259358;-0.25684747656077567;0.29089952430474086
-190;-0.3578092797838847;0.32435735051300446;0.5016368452759385;0.485939426898537;-0.10182986203189005
-189;-0.075179027035784;0.13320567534210756;0.21338590368772875;-0.47677212084686504;0.09337428588698067
-188;-0.2358412687721504;0.050597093403929795;-0.13177274754884738;0.05494332571695218;0.12052186959438677
-187;0.0111451258306958;-0.14087163431813615;0.2305731282212602;-0.1575818725580105;0.09959261571644276
-186;-0.37605513481823377;0.06337219740111986;-0.23849905299263013;-0.32759713934992263;0.23094707926741154
-185;-0.07400603516966714;0.18592993992432502;-0.2719247951112334;-0.340420995069596;-0.05364672426303199
-184;0.01967180707583685;-0.11948511065185179;-0.1618893235742685;-0.058063525132305574;0.1506032283497528
-183;0.027589260110619608;-0.19129134662687802;-0.5388555614324723;0.11188639749944283;0.0855152687869729
-182;0.3550778733603967;0.1863962360057366;0.039332498854379165;-0.19090218766435055;-0.2744652654818671
-181;0.20374445987936818;0.135906141216396;0.3175459286138461;-0.06524829215745043;-0.12123662025299609
-180;0.156057893654622;0.05055266080823117;-0.038647152044508706;0.08248459536703258;-0.06989357978783445
-179;-0.03807856138108919;-0.14239224245454665;-0.10760653878436757;-0.05607570679559216;0.022025446894526738
-178;0.050711733289101765;-0.10375038639765763;0.22662201923193045;-0.19472536780800126;-0.17956454468032937
-177;0.5841149210773894;-0.1889435260340117;-0.11834931642322515;-0.29520931756673496;-0.08614553459314128
-176;-0.8444851777177355;-0.08619035326018842;-0.04581479249985489;0.1257537856946164;0.0003353702216924992
-175;-0.23689539397081405;0.01186656967689522;0.46485232851469005;-0.3410325302451288;0.037167415400747264
-174;-0.025925753244536016;-0.09408378615149955;-0.11160137257392004;0.22326602059971193;0.1535531226269172
-173;-0.26831636916616736;0.11552142232503701;0.17271550372034963;-0.07670045106416819;-0.09736319311659682
-172;0.19123880655630396;0.2448262893048133;0.2136955037870109;0.09352976016324963;0.109288587448945
-171;0.3461326854855795;0.05503620086469888;-0.3112891440384392;0.2996100299954328;0.060787509685027406
-170;0.1501839786020677;0.1358597910906518;-0.17892321674925837;-0.6244203307370793;0.08406363715225544
-169;0.5629601620609761;-0.09303703153160021;-0.2584099159482668;-0.09479434771545218;-0.29683244109313417
-168;-0.345133705141627;0.25149219353729907;0.165679091200383;0.4376396146917553;0.028348310972743516
-167;-0.393619926917728;-0.09843256357205402;-0.1542108667993233;0.3932397354959364;0.007635467188608227
-166;-0.21659650234427566;0.0630670638392646;0.44184204169104985;0.1491997044803563;0.24580483246960103
-165;0.2924512740770299;0.04510631905284788;-0.2713019991360629;0.10612181919055155;-0.13975627594876733
-164;-0.2691748641683481;-0.04038789529252213;0.30255640240774406;-0.0027464738744781237;0.16160229016615177
-163;-0.1384503180821459;0.11045189418496779;-0.4950122017538294;0.0926929648425333;-0.2143442990098183
-162;0.004243302458589297;-0.10440485650526045;-0.48221465119308904;-0.20406387805332987;-0.15407957597976457
-161;-0.2940400717561678;0.012224064783443041;0.5118603106884724;-0.1272823515005419;-0.08116847166720452
-160;-0.33192618736373886;0.16499531224849576;0.0471232297110934;-0.07300434664298651;0.030150101246168664
-159;-0.17920340181764707;-0.19116587242176794;-0.10884639692960763;0.013859236653365076;-0.1012765683177647
-158;0.00620734560679745;0.21359030429384201;-0.5190169925722992;-0.5122809183396343;-0.06823622161922348
-157;0.29338596739182776;0.05100498676582011;-0.25077949469971905;0.14857052608785865;-0.030143998162892056
-156;-0.5658966690170264;0.3735651599768717;-0.5661930823283624;0.32596329017049724;-0.06413368213013493
-155;-0.060519428641744984;-0.03951868431509902;-0.3043782311352743;-0.09731668137118854;0.0198180369015898
-154;0.43333586928347406;0.0864614249637021;0.3071404378831401;0.05537671280923593;-0.3390087585627804
-153;0.31024614412933527;0.004740865636738413;0.5286072024577312;-0.09893675215019383;0.09991798486576943
-152;0.2233839927669982;-0.15864220532399875;-0.36497942372764897;-0.10908334262987168;0.32586589138928873
-151;0.09290155002383309;-0.14597771461683806;0.5596095013017762;-0.07530053992756221;-0.35175352536232807
-150;-0.13173497651416163;0.1380431538573991;-0.13042898183084556;0.24267664200692474;-0.10022567857921484
-149;0.366730399872472;0.1841261002376232;-0.25345376787104507;0.09366731971396595;0.07163568486408646
-148;0.08350785992868162;0.0021784701444872816;0.1005440109154749;0.42320156901039774;-0.13413679078270105
-147;0.1955550356700832;0.10703336800080997;-0.24267298825020558;-0.4033126592002994;-0.23800491067032312
-146;-0.1876899267131254;0.08343387368254114;0.380738407147191;-0.10852580875991912;0.34681875899282316
-145;-0.6583093988145341;0.03349948193815474;-0.1562729072593636;0.32013562378121696;-0.06389815373207268
-144;-0.530250449353654;0.16276005501787166;-0.9363827594172675;0.26732803544292133;0.016168224470493125
-143;0.3677126858928787;-0.036212418536853426;-1.3098955656443465;-0.3234375847266071;0.0007579430991848212
-142;0.2859179411937444;0.02889806644421521;0.47489605498616294;-0.40173439751400003;0.007622999451890402
-141;-0.31454248165015597;-0.153115823143434;0.13740321405773231;-0.1691875819107046;-0.16263722365162447
-140;0.003860566748852488;-0.11914733058290145;0.1857777626820239;0.5386597726019192;0.31090235097753194
-139;0.235272829556016;0.03433067510187291;-0.20285816892031727;-0.003112586864479634;0.008091244470651437
-138;-0.10953048947784959;-0.06795341383270934;-0.6416683568565908;-0.11407784784883628;0.1094557456843922
-137;0.00991720499358931;-0.013639143416741818;-0.24767983517002273;0.16510957507864676;0.14696643118338146
-136;-0.35491643625395713;0.0386383795645156;-0.5140861914300722;-0.05753857704119142;0.04536942496946242
-135;-0.17912422125743208;0.0523622199508414;-0.6814237342432987;-0.01944135708732941;0.06218129104096869
-134;0.8049190490593019;-0.22628258711477506;-0.6392079126133943;0.02719251481014931;-0.21268604300395244
-133;0.8156721267915017;0.05265256174131361;-1.246371975945103;-0.07907476088084435;-0.25815615515238505
-132;0.0028167365763286925;-0.12007687354483601;-0.003709765872250359;-0.17006119179095244;0.15878647162601656
-131;-0.5488975520276617;-0.06922174725947615;0.6334031089330132;-0.5928816782004884;-0.32448979451327736
-130;0.49573883149324505;-0.10954847039826589;-0.1753638604065723;-0.13707249368904142;-0.1153159637957686
-129;0.22249919658597114;-0.14558357006499398;0.2236010055248887;0.10597071903255795;-0.10578309530113542
-128;0.49903619866828924;-0.07494958570870285;-0.17203243438699323;-0.11432811952748329;0.0818337469904375
-127;-0.8837638764135076;-0.1192007959821295;0.7213171776943086;0.5377978570596559;0.13573792252499522
-126;0.578537705522775;0.1616562551573024;0.17460748759312175;-0.07156734792050927;-0.13202821097711953
-125;1.3103954991549385;-0.043987740166546364;0.35154624029437637;0.04923182929175076;-0.18140867417317805
-124;-0.524819811804538;-0.014684335571277466;0.27239892013127703;0.20657305098456216;-0.15847387817153805
-123;-0.021520907466370004;-0.09664642115706061;0.1925234533443835;0.10557825468756611;-0.0662784152226702
-122;0.029674664974606902;0.06891975131460334;-0.06516760748756253;-0.20426556551646358;-0.02900952158208871
-121;-0.8125830215187438;0.08631508889987703;-0.10606263534818479;-0.4263054643321913;-0.0262339281702012
-120;0.15780267295378522;0.014589645969982816;-0.11192165566362271;0.3607470484212177;-0.06618463995594455
-119;-0.2697997473515697;-0.16737442719409337;-0.27586439251763;0.1540608004336181;-0.34083823016783105
-118;0.040806280667930815;-0.13435039150692857;0.6216957126490439;0.023270468013172733;0.13159356859358098
-117;-0.20066286719655388;-0.05892042203771816;-0.1681782968714938;-0.563571633860782;-0.053532634509672716
-116;0.14724955850520244;0.004958537358343196;-0.13850341290126217;0.23683909573402484;0.02847102717654294
-115;0.4263677005291159;0.002287060100597289;0.15844982462831447;-0.08550954746604778;-0.20157355862769444
-114;-0.5824714620976623;-0.050069973977710694;-0.715936502861136;-0.19656643043116084;0.16547893690826726
-113;0.009458028008812324;-0.10824573011829128;-0.2945615966092031;0.0806951419039434;-0.17862249288456677
-112;0.7104378408602986;-0.25482038603850504;0.3102928647280327;0.1358502676136655;0.13281324453939175
-111;-0.7625355415602473;0.08324054403801019;-0.5124607708616055;0.0006412746887271181;0.08997139575427907
-110;-0.5241006433625361;0.04088799904122462;-0.027721114763199578;-0.29901874775855014;0.04515821493781054
-109;-0.3761177587511207;0.12327678282533991;0.47276862382578183;-0.42392318904205967;-0.15066239656580716
-108;0.32216927520107697;0.013591218593793962;0.37801622250287437;0.02708699935692633;-0.06808476019018855
-107;0.633676504757634;0.15337235962833368;-0.5017091525487856;-0.18944074076403816;0.25238801949583145
-106;0.4408385533337758;0.09445335809697011;-0.23736532642773084;0.03623531508013111;-0.022978438094011316
-105;-0.17852486181573302;0.02417797488466273;0.13285499874354817;-0.3198884770010361;0.17947016504769317
-104;0.12963695758538338;0.006449453481304366;-0.6783650760035991;-0.20615187702199664;0.38993645576722746
-103;-0.3468173352439337;0.024468095091165404;-0.8689582626701204;-0.399831760040555;0.2900099170992313
-102;0.2126578294729057;0.040889360061424185;0.08178658669716879;-0.33749189372946076;0.40896730422442956
-101;-0.32620996730655744;-0.0593640214941062;-0.562417724624338;0.058113424458907915;-0.05812418402795326
-100;-0.11449620979844692;-0.03818999255973609;-0.5087433918271159;-0.5886676291740245;0.11275929563565473
-99;0.4141311623249782;0.09945840722703111;0.21803962908577074;0.44603096372828843;0.06538607232566557
-98;0.364276279773634;0.007738561941672972;0.3287402508228583;-0.04002567262597124;-0.11617340897542032
-97;-0.07702427564167566;0.21304703557912266;-0.5147724313301699;-0.13274785644675385;-0.13258627958558
-96;-0.25191123169085966;0.05739926077490193;-0.6888412817417994;0.21265423100633365;0.0043809855101353
-95;-0.010902969165212112;-0.0787254665731504;0.4624928937946626;-0.02390881860359876;0.1924787189543854
-94;0.135173450863075;0.2638437507780778;0.3782353888785133;0.1123629456523469;-0.0018582495886744154
-93;-0.5074009973219562;0.012666465869694792;-0.832434881889378;0.5616025347505023;0.003432175724619021
-92;0.30431830527044174;0.11359836185036959;0.2922756179011803;0.3844839624739476;-0.32836280585183725
-91;-0.13451822568512503;-0.014698983028825701;-0.23760339156118498;0.0035796594028337527;-0.289730081256255
-90;0.501778201946743;0.0029595716024409698;0.5760268438846887;0.2692707247345076;0.07588031412955952
-89;-0.6566238195979517;-0.16852005503459894;0.444777445904884;-0.13812945483980468;0.022094937520957984
-88;0.6103693885446507;0.13317870096571222;0.028091949909064877;0.208248605858289;-0.12607482941934603
-87;-0.2080534582808587;0.06242504929989354;-0.1803875765759123;-0.28256220473748733;0.16740317574869032
-86;-0.19723894473079362;-0.30057867493060314;0.3215209381713749;-0.32656652230244954;0.01894124494575496
-85;0.6822078452945423;0.1907553153111436;-0.27593999145499976;0.02713952974671223;-0.30968771029695985
-84;-0.07013232038925074;-0.2387911203605173;0.21427203135133635;0.5233573118783551;0.05843452800247071
-83;0.35468393333373666;0.3011472857372866;-0.021456360166933353;0.37019941221555913;0.012253311818126025
-82;0.6152117695374563;0.09810358399657262;-1.4404252764910666;-0.007994817339508662;-0.1623148285979189
-81;-0.06766670350636768;-0.09250221482160695;0.5475906430981408;-0.057121440739497036;-0.07044016046080184
-80;-0.4205117662690131;0.039932285971638476;0.5285348342564273;-0.492030324189427;-0.08938805146902432
-79;-0.532613713301442;-0.30751141484761046;0.27035911992502015;0.7259121776433733;0.18523976482326288
-78;0.3466322456565529;-0.08307021512084953;-0.5670695377027394;-0.2665260693645497;-0.29085064695771845
-77;-0.14384096508143085;0.20139003400457164;0.07890487988749992;-0.41943096834885013;0.12000943421723598
-76;0.11288870991445071;-0.1390635775611933;-0.07529206377358189;0.7230593969473503;-0.30149575857075034
-75;1.182876998474422;0.024405553563786004;0.5397387954718408;-0.2514738100434991;-0.12030054913905902
-74;-0.4852051558921838;0.28374529368461043;-0.37321493062290645;0.13337545420895602;-0.05224909130605125
-73;0.591031234934231;0.13561496919122418;0.6483799755230144;0.23517399346328755;-0.072299698080879
-72;0.2200439501618399;0.1988850316159888;0.45426200367286196;-0.22405052175718443;0.22915527529001115
-71;-0.3173845674226961;-0.1458253085266021;-0.4594069988519938;-0.07420860202643262;-0.2504170091943291
-70;-0.9957225735395236;0.3013773871985758;-0.5315298588528399;0.12445789558959501;-0.00018974174888461537
-69;-0.37307206977634455;0.13815605399694122;0.04543108339229559;-0.19108058689326907;0.09429947988585091
-68;0.031034099857917514;0.04212991987266065;-0.354534434347617;0.036561375935514055;-0.185889654430842
-67;0.352938199927119;0.19932378467561285;0.226791091573273;-0.10360304073189976;-0.1499413393011756
-66;-0.23925401970976137;-0.13100476706657255;0.17446238855829527;-0.051417607659524335;-0.04839522149372706
-65;-0.05646899726352553;0.032595941109095104;-0.3815349367212999;-0.18219861769922713;-0.05022252606950504
-64;-0.3679923374586058;-0.16814633706285842;0.2618227334894009;0.04256912084071592;0.2153367941880745
-63;0.30174308947886075;0.028673611498714256;0.13154317194346024;-0.0968301937236339;0.3819284335922546
-62;-0.0589789775184386;0.08083334694933021;-0.07786428058667716;-0.15435323478333654;-0.0796095785134616
-61;0.11172239269937258;0.14379144543398611;-0.5891931765977614;-0.23715466576519567;-0.021682353570657956
-60;0.4168685746546329;-0.030199005069919398;0.07943732459115144;-0.13779268879793502;-0.5494557722557475
-59;-0.16447167440094507;0.05804999264767017;0.2480069459715693;-0.1713710967602029;-0.07221485926258495
-58;-0.4608443371596501;0.0031720134321787394;-0.2755467748540218;0.005257676290710389;-0.17373602575912772
-57;0.05278177668608696;-0.10684253059127337;-0.46318759741435833;-0.09840737615097148;-0.08863690235231805
-56;-0.6252631202539354;-0.2277278289167617;-0.07893168552938346;-0.07722422267353421;0.33013604435122573
-55;-0.04331476340590312;-0.2868412893265919;0.7648730159454747;-0.2606200796772048;-0.07786297152997056
-54;0.17086348168293772;0.08203678942055849;-0.3209971906637933;-0.4881108984018945;0.4841606787419918
-53;0.02606810893755809;-0.1768636498777898;-0.32503255606513654;0.070174188858583;-0.38436642933049076
-52;0.40914365156828264;0.031009192890790724;-0.23927478549062275;-0.17957474816884655;0.011422447153503726
-51;-0.6994706787014345;-0.13252329299340893;-0.4882372495061281;0.33423207848959485;0.042992580817110285
-50;-0.1118823342179646;-0.07825631128969683;-0.11820675650382975;-0.00483478672034785;-0.08178812539082381
-49;0.2797077665507049;-0.19523145697932262;-0.24033276259458117;-0.14900087349064983;-0.12233445738002632
-48;0.06301457703206609;-0.15381082062829857;-0.21744752159945743;0.07289500305730878;0.26679078177869037
-47;0.3330452920147592;-0.21897403000783136;-0.3770633432580726;-0.23745199629588198;-0.3660750356721785
-46;0.4474145587310874;0.16695709900082006;3.036726327304511;0.3569744515153145;0.21816841877398077
-45;-0.6977545848236089;-0.1904324316195312;-0.4299444091460468;0.014978698422067942;0.021592108912102878
-44;0.9018528486010551;0.07035810893463784;-0.2954940175336971;0.20039665999919007;-0.2035032387795862
-43;0.19917527743360677;-0.10676752957463023;0.7041780256050467;0.05054930349605192;-0.021404860739899455
-42;0.7167808571868043;-0.06049584921039623;0.2843330816040437;-0.08389051094957774;-0.13950870323802536
-41;0.18933081390137946;0.21984616892425685;-0.11585750758686746;0.044745474184347135;0.07025784872353541
-40;0.08001358141604083;-0.06699445405227902;0.4784517759016008;0.03789682801179635;0.014697867312491265
-39;0.44725350773689626;0.07258090736408324;-0.46156510198603506;0.05715991227618728;0.024346631083061857
-38;0.80385594666379;0.11661571521927762;1.620591932840954;-0.13120824263293204;-0.06351258673719164
-37;0.05388353559759361;-0.16903994911431114;0.3536140359014873;0.24012801024562358;0.3291960401918723
-36;-0.41059094366685445;-0.15742578126627577;0.38335851567426743;-0.055740071545782754;0.10729886408280877
-35;0.1861408777718651;0.13560588569776819;-0.141178567466264;-0.30400044903868795;0.18481926218000286
-34;-0.3176499445137244;-0.2198481115797174;-0.19217191783421644;-0.05340523813435977;-0.06801060382827782
-33;-0.7038863493331068;-0.1646811369871859;-0.7822630778560994;-0.4848849259837001;0.4845205971223844
-32;0.3116585774191085;0.06613549969017049;0.7791612687167147;0.3457831397509883;-0.012806046198102937
-31;-0.22016746866481263;-0.15960755058047174;0.7925399460558896;0.3326597067377228;-0.010646684363232373
-30;0.12192294510708816;0.054370635828239686;0.30783780103422076;0.11716393385918217;0.10293421992078647
-29;-0.850954636832058;-0.051744078108189866;0.4900973740878804;-0.06471157833023364;0.14860500209174887
-28;0.5476505449078376;-0.10917344917752766;-0.7939294482145407;0.19057094479170655;-0.14397076990229865
-27;-0.8987200155568735;-0.04894364288395607;-0.7342961619781675;-0.38386654751262805;0.0601025814343978
-26;0.5587606711007447;0.002982069936590337;0.08482072334280388;0.51680794743543;-0.06427365565448827
-25;0.02058578680438223;0.12942552881041428;0.48407528941877515;0.44096145748951443;-0.17215046292482503
-24;-0.5118896006870609;-0.326736904013189;-0.6204731211662323;-0.8478963645472377;-0.102782873037893
-23;-1.6950114758814514;-0.1849049378268534;-0.71186937876778;-0.4696644710056479;0.049375239322074396
-22;-0.001640563774494617;0.2794954688824836;-1.6058855600952657;-0.2949997324654634;0.09347194588498958
-21;0.7497608099426165;-0.04098299110253404;1.2828022550691158;0.10555677935796393;0.061470318354765616
-20;0.2841104939306918;0.05340766976926431;-1.3047821302231442;0.9001354788235193;0.2658227288704923
-19;-0.08598150755329201;-0.22440007991576516;0.011100502097018895;-0.5886423352885685;-0.04468114928410504
-18;0.42393616780953214;0.1293744601703945;0.26347413670731734;0.050539273947449864;-0.1936539177597
-17;0.013290494267314686;0.21725823791428084;-0.822384262483703;-0.06613043737766557;0.10589708102555553
-16;0.9844932643712537;-0.01683860263068641;-0.41234362064849517;0.1941777237144788;0.05867216751103294
-15;-0.530324352831045;-0.5403162488126917;-0.8004990437668701;-0.4584249633710618;0.06288202526034631
-14;-0.12810988778497281;-0.16555506866281317;0.5968555070337416;-0.2777353705631572;-0.17175623433249385
-13;-0.9140212776134942;-0.26774998443136366;-0.8554649138543026;0.22782831637632775;-0.18076117797031688
