;Energy;Industrials;Technology;Financials;Consumer Non-Cyclicals
-214;-0.4002529052323587;-0.8089999197382888;-0.5084412609625063;0.00846133147637074;0.602829002430337
-213;0.48987014486665403;1.0330651614578108;-0.09976794275699355;0.5894315675386625;0.571173606383114
-212;0.0265700841150485;0.9415616002078463;0.8706418270268845;0.1837727605738693;-0.3313026929073833
-211;-0.293314827242247;-1.0928053821207693;1.013387148927576;-0.4641958997465566;-0.12006865501474966
-210;0.39257370387223306;0.8252624852389145;-0.6366814097115142;0.584251460323574;-0.5815445468985379
-209;0.16912991488083584;-0.9157409858166028;-0.4991413743083514;-0.0656186823131001;0.003886909739852451
-208;0.10977271492412831;-1.4129885725120048;-0.5244525343251214;-0.07228452336964684;-0.5435792896521555
-207;0.23720720733875744;-0.7321232617308794;1.3473305829602118;-1.0387974724548241;-0.834035516873033
-206;0.14991272594570343;1.6314648487125996;0.5012466692454995;0.31556492163831545;0.7998784369392536
-205;-2.5448912034839957;-1.8165053194954632;-0.6806771908565711;-0.05275786244577076;-0.768107738199278
-204;-0.3850758644330434;0.2706559933328859;-1.214151000235422;0.27058660723640887;0.23184038517064715
-203;0.12201699034059364;0.36488108024615035;0.5933429343085418;0.5272274995127141;0.48567068319765944
-202;-0.6771824379914203;-2.5955929474209114;-0.3723065325973279;-0.7150231448257621;-1.30973230494249
-201;-0.2217212157477062;-0.9181071332234723;1.2278212861963793;-0.4264014192747197;-0.4612044187747501
-200;-0.41686635691214974;-1.0867518806288354;-0.8893921073855019;-0.1003152279347342;-0.48343749465295255
-199;-0.026252620254149414;2.1581765527267875;-0.12261068050762214;0.059803641716770606;0.5921715308243687
-198;-0.15027788562672728;-1.4000527701557923;-0.6085260809369858;-0.1455214657932104;0.12535894893895197
-197;1.3905769177999523;0.5350235362738068;-0.7309120493377116;0.17738730291401625;1.0713984907096916
-196;0.867737458480934;-0.2511412241789916;-0.49937392434870376;0.42183860133478995;-0.1731876814870798
-195;0.6182488134019827;-0.5052642227145292;-0.09390778711512267;0.5686885604106284;0.8938845730202264
-194;-1.1683015023788599;-0.15153369185370905;0.9613774980937382;0.8025055682244744;-0.37975971255324276
-193;-0.1619750126647437;-1.882600346687926;-0.9819658341841583;0.391232109011359;0.2279237502013054
-192;-0.4129868939947764;-0.30830972979265014;-1.1159894854210022;0.5275586980883783;0.05154482308269666
-191;0.7449169130815593;1.109456795450403;0.8265329766090443;-0.05339723715810084;0.6391122151709971
-190;0.17336311524951853;-1.1300182833367298;-1.1693826637687132;0.34506512223114566;0.1648902028293358
-189;0.28771030930745356;0.6221638942961979;-0.5124149539972835;-0.4833508795322824;0.45690056258334144
-188;-0.34403305686775854;0.29272260893255053;0.08740050706695086;-0.29732208600793536;-0.4169225822033266
-187;0.15792286452390755;0.21231422596872354;-0.23523544106744063;0.029408871541547064;-0.0774663772759651
-186;-0.5531864199821388;-0.44600517856074046;0.7388607617707461;-0.5170289070687093;0.0992152863044677
-185;-0.15928519019064935;0.18833516457176447;-1.1586616996092114;0.13534884023876623;0.485548177629315
-184;0.25924583656654693;-0.1997792270297845;-0.36645414435681734;-0.2587808260228518;-1.0445652044397824
-183;0.7341095758792935;-0.8984358385404003;-1.0002356128792533;-0.11263387043212812;-0.545086811610304
-182;0.3627528966990181;0.2859546170774046;0.6062413873686235;0.00343692215745394;0.1427397087645568
-181;0.18086956622325198;0.3094706593447986;0.7867432354761751;0.826429718455988;0.4404436423014729
-180;0.12545467627109316;0.3218312449464655;0.444115954564069;-0.2806913125292473;-0.08466585857177034
-179;0.7262641716873502;-1.0133522866907771;-0.5776656339931261;0.06091635205675996;-0.35897875050416306
-178;-0.25705222687096385;-0.22883491292517516;-0.5185762961706011;-0.07269102345161874;0.8113993251688804
-177;0.9230891618772236;-0.6867521391536774;-0.2537995254397805;-0.257677434887824;-0.06309644741369962
-176;-0.8469837140893403;-0.9699299582601661;-0.6776532548005797;-0.30972834158221574;0.14827868653492843
-175;-0.20227364807686815;0.3152825151261995;-0.27738433269650087;0.42666014867740054;-0.3764099998314541
-174;-0.27598129868274085;0.7087508537743967;-0.1623885337661064;-0.22367826485512912;-0.2705178932675625
-173;-0.8762044283168285;-0.11556428603544351;0.321334900956738;-0.34726716158062293;-0.11000658101577218
-172;0.033236294304397916;0.8190216558662572;-0.10931585616050683;-0.24764546517919866;0.8049685431856218
-171;-0.2304779185252114;-0.01926356006740637;0.14688146320344111;0.0428102428913434;-0.3594307911660568
-170;-0.9346254978909905;0.5425603005413981;0.7620456661418479;-0.1398865433768961;0.6448313013966369
-169;0.5046275475084232;0.7675299551132724;0.09460953011561231;0.7652686099174867;0.5868189583335338
-168;-0.06973900047221801;0.30177541111268386;-0.9325896885558629;0.3013132484419457;-1.0418951250027413
-167;0.008769278275435962;-0.05551037273128798;-0.24635955537008383;-0.08783263125738812;0.36217284564690905
-166;0.1386703926148137;-0.37723985301681373;0.6928872720295011;-0.49459367383069003;0.4368005002009011
-165;0.22059627531470022;-0.23393051241417812;0.27569127615043243;0.14538565650346;0.3805363819820763
-164;-0.4009307988554809;-0.9411843022767034;-1.0202144527775565;-0.01766667802241693;-0.1596808490962815
-163;-1.2050238397859157;-1.3677830037126142;0.5149656149713102;-0.11303138424665662;0.08721962481853422
-162;1.150514172540096;0.046695499175582335;-0.6819390343587334;0.5606536592707794;0.4779848673219784
-161;0.09223141720398041;-0.6926660946190892;-0.06726813152666906;-0.34821613679143076;-1.7681423353506596
-160;-0.5358616036072437;-1.398615480247274;0.6121275742956408;0.8587955338661012;-0.2777096454711264
-159;0.1432670832984114;-0.4987253398002124;-0.9093630285657469;0.18037472393853507;-0.8240458840805418
-158;0.7620571303879997;-1.409998992623236;0.04373242153183127;0.46305805183220167;-0.119725828930383
-157;0.2615166000235768;0.2856411216300035;-0.5061301691333789;-0.40930902612237013;-0.10282443220712016
-156;-1.6742992185112973;-1.8118604491963106;-0.891812291696865;-0.7575020792509746;-0.8354932672876227
-155;0.30908848291059854;0.44588841439876364;-1.1564990987333663;0.5280335435179703;-0.21289600806911393
-154;1.1480663912146392;-0.030888722709695286;0.6392760830551956;0.5291525514142782;0.8033148907214327
-153;0.17710390699137882;0.30796534081866506;1.0311237267876459;-0.3947993515043903;0.22833308423375484
-152;0.07143710988486054;0.04906236897016954;1.3219074098313948;-0.4975485256922854;0.10947045102187236
-151;-0.39789319999156725;0.12359223001793095;0.6414925989322434;0.49000219704984316;0.2203493299451324
-150;-0.015665096255074167;-0.37680971749129155;-0.38874176950834627;-0.36926008965387425;0.5026279781743199
-149;0.7733281613416463;0.6111715474812284;-0.36659273028621975;-0.04887362243285348;-0.15300892055695267
-148;0.24775876982468595;0.5145064465842474;0.7670231601955487;-0.636137005505757;-0.3700725875740561
-147;0.060114966569612585;0.09606752803037674;0.28901916192571137;-0.15612697372336523;-0.45361786617687505
-146;-0.8581012194561337;0.16804273014388021;0.4501531509088193;-0.19237255529411018;0.897306603688915
-145;-1.2685176574208057;-0.9293833614682676;-0.4684831224382001;0.020153184373087996;-0.35760274086574434
-144;-0.7101961238804352;-0.9510877160926917;-0.5833480723260258;-0.04620269724291525;-0.3286238078176361
-143;0.15936780962085226;0.267808083204283;0.8686603200010328;-0.4800287024125232;0.35668710108225915
-142;0.4673041892296708;1.3175689416742666;1.1676138652412464;-0.18560144271125095;0.8597081113165409
-141;-1.3749450356884647;0.16383660777086712;-0.9347925203450297;-0.2091722074910874;-0.015622719716447214
-140;-0.414012947122867;1.1214630565228487;0.4126554959495458;0.734588952713995;-0.2717776220625382
-139;0.16499228457765827;0.6552456264434448;0.7833190957950565;0.044595986626329624;0.14149232744310014
-138;-0.49265019461573245;0.011376527855446527;-0.10001764266679887;0.5493114786736901;-0.7294659754150283
-137;-0.717286612102466;0.19348661481365356;1.0820945895594256;0.06581733771289601;-0.10672472018169114
-136;-0.3888525085121881;-0.9893708168303046;-0.15749354268326954;-0.11773628799344706;-0.6478844699343809
-135;-1.0526213699346398;-0.5138623718790268;0.392544381938363;-0.1282386586071051;0.3998077786382123
-134;1.1182213154825784;0.8973438746216517;0.5177150475984776;-0.04490913410590114;0.3287654442207699
-133;0.40934647118805617;2.219179077005089;0.7236907556340085;-0.06131601110041931;0.7229691991196736
-132;0.3791578781883286;-1.625308954576981;-0.6649304477348895;0.2830665929791207;-0.41138063274042463
-131;-0.4712109259342203;0.9009258234377002;-1.3343603391548193;-0.049673733778724125;-0.10167562456957917
-130;0.5816036236065495;0.4551863934438902;0.773158045478514;-0.19451010015071107;0.6694299619229047
-129;0.8649281981844739;1.1455331809941405;0.402755425947637;-0.18839590461653882;-0.30785034797601385
-128;0.12141619690348261;0.06584018826410412;0.5778586250936194;0.18015380959365856;0.30331582038744587
-127;-1.6430007581286081;-0.2747550482442648;-0.0953393222642205;-0.010776782357995094;-3.6603624742774725
-126;0.49551609854137346;0.9369652562339263;1.177640317093335;0.27468163128927536;-0.7199349651159924
-125;0.5807397148194355;-0.41183680258614724;2.169518213799672;1.206341307154975;0.932650308414549
-124;-0.4194206487880129;0.41981551477471707;0.05634601003363086;-0.7582362803436051;-0.5674640395639085
-123;0.4298121450244705;0.5744383267154334;-0.2367036029528731;0.3889586991406459;-0.04969843966902654
-122;-0.6920992064659617;0.5915699642187011;0.7280803033680886;-0.25089140502640744;0.40722953294357145
-121;-1.912009277134058;0.1380568599929317;-1.17202153464604;-0.2333735642146453;0.0756388713063735
-120;-0.45331704560349856;0.458658567904994;0.009465187824148577;0.09687569492131883;0.14293413921075654
-119;-0.44079973516228965;-0.4379951895032106;0.6703832783882561;-0.3849246372458602;-0.49327592378371987
-118;0.3573094969957469;-0.4352066693782467;-0.7754639365978472;-0.055261403987400086;-0.8630069036217097
-117;-0.6785434896287296;0.220904824789085;1.0286638380340123;-0.2762541050382507;-0.8577401976830435
-116;-0.5386969042365015;0.08614099156889565;1.1730027874825226;-0.09145249381180379;0.17103572587506094
-115;0.9732981358696898;0.9394614051948608;-0.6945568516276573;0.3419232490814297;0.27906884372497315
-114;-0.8540330217109492;0.16564203687248807;0.27345136030775563;-0.022417151017359076;-0.8750308711209108
-113;0.2053139391391073;0.0298833733832837;0.42394881684337704;-0.23829510026819872;-2.724756482054785
-112;0.5318300350832303;0.5339808134760343;2.368527110375872;0.6910768649454694;0.18298884821763473
-111;-2.2614548079705568;-1.612648071110692;-1.8612238701977994;-0.6678549864402036;1.1924035037897016
-110;-0.3394977506070826;-0.48469395251121405;0.06343356913448285;-0.6207245529384225;-0.7458465154194626
-109;-0.3928783084350793;0.05769423410232712;0.42649814530780106;0.000537125558160434;0.24327054595765354
-108;1.149530983010022;1.088237504821236;-0.09719938857544218;0.46281096281344974;-0.29554298008528856
-107;1.5479573808285079;-0.13988163127325018;0.707409093409421;0.15029626514957575;0.34806936181926035
-106;1.5488534340880766;1.2808645976730972;0.32335151859068584;-0.013838314488600068;-0.08125796032171131
-105;-1.1462659432455948;2.120288612509132;0.6638941891046698;-0.3695884265741528;-0.17685270599398367
-104;-0.011919057703376151;-0.17683861675111384;-0.023958389273114142;-0.04711757079055247;0.5026068860111415
-103;-0.5292469546310791;-0.3491912140615295;0.5883429527093788;-0.3720828218649442;-0.1273301688435604
-102;-0.4282567877505357;0.18060434903384695;0.3055925740056555;0.31951935121454966;1.903095543411784
-101;0.05914771997667593;-0.07508485120715151;0.2023771209126188;0.23751465151001352;-0.03340692515906424
-100;0.6374764427356828;-0.567768484442124;-0.2849717508904475;-0.7500259513314701;-0.24712626796530665
-99;0.44855871566414784;-0.7839559396213672;0.23175312569757894;-0.7704910996592812;2.1779377265995485
-98;1.346761056434517;0.03885370120031113;0.6267378421118527;-0.29125625681479445;0.22898608520415534
-97;-0.7501394562092002;-0.15243238913379162;0.8469832313849773;-0.4535767464099358;-0.31993986358699955
-96;0.08828119326377558;0.6739037216722953;-0.48818423708182734;-0.010966015919332476;-0.44564932430557047
-95;-0.6566351277137658;-0.14049124778133687;-0.24926398806316172;0.9668500032277398;-0.34446994543926823
-94;0.40128517571492084;0.5394548579049839;-0.22581639775552612;-0.33779964239976323;0.2459144682497178
-93;0.062262484131206636;0.30079995306752844;0.040345346358776686;0.4120292325444222;0.4372448961582135
-92;1.0362850558971235;-0.38090601707526517;1.2176294493073319;-0.03563386727811199;-0.5657347656411069
-91;-0.3661894479582187;-0.17753739848593184;1.7153163252369925;-0.19007899221721045;-0.1629386916721298
-90;1.428197390437711;-0.2454965298813485;0.04939217674079182;-0.0033111614776927096;0.03698947360596918
-89;-0.7505960517659029;-0.833957221938273;0.19249327695915058;0.2544096934064352;-0.7203185535794439
-88;0.6297810811572991;0.6764466407689484;1.389698032466859;-0.23322886651520905;0.2138352843264654
-87;0.14110494658211417;-1.5766049750853124;-0.3974500728932265;0.21082173671126633;-0.1341690884942679
-86;-0.4464602594962927;-0.6010421536620878;0.9786918528327531;-0.2335931404909531;-1.1336055790836186
-85;0.3596332135154867;0.8796428566123381;0.11752499894698967;0.7395074601924446;-0.2401401595929479
-84;0.6378517006248688;-0.7552519816532935;-1.2812414298029202;-0.7723509205595303;1.548690462563579
-83;0.8133494608731857;-1.425205567337254;0.9529421084892891;-0.08394303724700324;-0.11323963287028653
-82;-0.7874945072050207;0.5959049359870451;1.6940495070559811;0.13540398783837992;0.3598578893594935
-81;-0.3378057017736325;0.45829470882876494;0.7194053500886123;-1.0034364492542944;0.41840794507078705
-80;-0.5476467973809815;-1.3296678627224963;-0.6694910622389514;-0.05145272519477238;0.5484927289352951
-79;0.3689659547710483;-0.4860385890848534;-1.6263244844016516;-0.29508428849151136;0.30951181975686737
-78;-0.16151084487510495;0.7120384908636906;0.33487984369038726;0.4456419970870643;0.2843855478215071
-77;0.3527700626065538;0.5993640874493212;0.09911621654972895;0.07552096686882563;-0.7702013288689578
-76;-0.4107512756784609;0.10376149565112294;0.7646834700234658;-0.21631242059466566;0.22541861112892486
-75;1.6049139222435467;1.7401155007071083;0.7717126142603201;0.12210086180845744;-0.025289354123837215
-74;-0.3924377102963777;0.1250011825081624;-1.3957373139455458;0.0453481632045758;0.06525160229313498
-73;0.4052105491161487;0.3028737429393022;0.7868686024824136;0.42542593143432067;1.4887515720503377
-72;-0.26351341059880984;0.47801812189231757;-0.030451053509551258;0.5072966116728352;-0.06786111203997156
-71;-1.60716059272099;0.253919991445074;-0.7470850037174358;-0.5883945196540968;0.4021806233649109
-70;-2.472542766765784;-1.3152658843759901;-0.2734477989105439;0.41877241498291473;0.1829330013575894
-69;-0.7729027586429739;-0.15005760618872377;-0.6810541233606128;-0.339628467065098;-0.13074839982972164
-68;0.34950744856406557;-1.0827560439803245;0.09780690756770026;-0.448797193575933;-0.46441344785599464
-67;1.4294537012555308;-0.5692506509080754;-0.9536999157166826;1.0511591970582606;0.10466463702661566
-66;-0.8730602719226637;0.5492637105564555;-1.5223060273912707;0.07728525256769168;0.3453253522809959
-65;-1.0447481268544083;0.20590960741366543;0.6810082836239683;-0.21367648664110087;0.20286206182619754
-64;-0.657544442701495;-0.8860076194059355;-0.493976397961334;0.14563615233221655;0.16754265809589355
-63;0.7389877052067206;0.7508694360523872;0.610161570250651;-0.5535170379059674;-0.43832610944971917
-62;-1.4871949610241624;-1.8294218522274486;-0.7211677527469853;-0.4934719516104266;0.2635701008642014
-61;-0.7688028258260886;0.029905207014905396;1.4713203737706257;0.42917047973578804;0.48406343298223903
-60;-0.7753985329383674;-0.6806550824512434;1.1148244044467397;0.33660551526690136;1.3048930083732302
-59;0.4688013277723578;1.153822447202395;-0.8625424214415176;-0.00972467450048772;0.05377655634141785
-58;-1.2538195601152802;-0.9396875196355264;-0.26668384217125324;-0.2364359124733883;0.05289815064618218
-57;-0.2319851740260022;0.3801528352425143;1.180368234286128;-0.19597380642026302;1.0339804495727791
-56;-1.1471451304752567;0.17063476034956626;-1.432789978865142;-0.955403981785944;-0.35728273081190737
-55;0.3613444996380832;0.3121232411769239;0.8599636966381728;0.4509524510101489;0.29647527521582445
-54;0.40457020946908734;-0.37407260011163446;0.06548787830960275;0.13000485441606363;-0.6047610934164463
-53;-0.02058122264856523;-0.41958460669616715;-0.21650748436138625;0.19930686301832545;-0.0665225162023085
-52;1.03975013917824;0.6296297372350241;0.3294361425661602;-0.0569076733428223;0.5702281429485766
-51;-1.7015861828201677;-0.9793829841890984;-0.23999539569110923;-0.49491663890960186;-0.2560565991416593
-50;-1.040742734652823;0.6127912528173115;-0.6347334404871968;-0.21472104571172568;-0.11666761645985
-49;0.03316677185872275;-0.8414231544423996;1.0869465092651227;0.3489690775594417;0.06268144989785455
-48;0.6838971936185743;0.07048140678603323;0.6122864922459291;0.4489007988367435;1.2996895712354226
-47;0.86412025218349;-0.03514438403535371;-0.21251053627100508;0.04891885083083885;-0.09183599537001817
-46;0.2059235161110909;0.5853346554820382;-0.33216399700550797;-0.3845475023624703;0.06950714314062455
-45;-1.2501807794580055;-0.3868910590660878;1.054326518726241;-0.08708561814419877;0.3064015448504057
-44;1.3944957686491564;0.8059317668393575;0.8139976197025839;0.0671412922316097;0.2999320078129347
-43;0.9678312757983715;0.14351377651314093;0.15694632569879552;1.1329868326385475;-0.27100824826797404
-42;1.4953540215485621;-0.031123403584018352;0.9162809711347722;0.43264017500464363;1.1138519146322727
-41;1.0708617868825403;-0.09903141726459715;-0.3808540151853666;-0.035642851548337094;0.3563798378423696
-40;0.033760360073082904;-0.7725737258480296;0.5318076257223158;0.11899662394445971;-0.2595454628376032
-39;0.7395481568842979;0.2676616610343712;0.10810789650363027;0.3620028645627806;0.07785278681408342
-38;2.289840762386695;1.281562408860424;-0.161179585505149;-0.10522234118972087;0.9982869039330836
-37;0.775434119438147;0.6407893393189891;-0.4862505432093191;-0.08922499489789193;-0.879244094263365
-36;-0.8572563655655483;1.1301818399318997;-0.5171559716503557;-0.1326927710246038;-0.14225970944044347
-35;0.09553509160919134;0.318123091097515;-0.1466763755704607;-0.20902533770006632;-0.02309583473611676
-34;0.03243313362340997;-0.5948965880211664;-0.04350652998073268;-0.6068263839017;0.36830489660667876
-33;-1.304519944783065;0.5150481753480037;-1.0478089322479072;-0.30338557822264856;-0.12635097865029427
-32;0.7978933869069339;0.5076627921280022;-0.1359671354725373;-0.02274811863396367;0.3602320526632085
-31;1.3412718825448275;0.2777150710491506;-0.33742248935105357;-0.07103641828008397;0.2195027881758933
-30;0.3265018016950843;1.222884143739006;-0.38410644766634483;0.2107400608793155;0.007030950922370116
-29;-2.496073799335775;0.11432181407715532;0.21180783950075538;0.277474449415826;0.6340407818813789
-28;1.7565223080040828;0.4133198052885621;-0.021234819676633526;-0.1427296009762708;0.8625468939657726
-27;-1.0112910842933558;0.5567815500082867;-1.0543812495906357;-1.7302671032730588;-0.7699829943752594
-26;0.7228595918865258;-0.5149233815564503;0.7521812068150863;0.26385294088846073;-0.5729004587167684
-25;-0.8782746904072096;0.2069681990630941;-0.5243656573550818;-0.05429333087169518;0.7314093204448516
-24;-1.8617831623523613;0.09939273893522803;-0.787934058716016;-0.08849537085641487;-0.9679564071002401
-23;-4.554170056496395;-1.4461526336429862;-2.2278429920855642;-0.9828782726281224;-0.37217041734609
-22;0.6525374595494258;0.8681918871381199;-0.8991551478125092;-0.4186404556365978;0.11782602727569128
-21;2.1945105045620994;1.648960899043755;1.40401422532276;0.5442541366159966;0.8305011694650689
-20;-1.042843694405378;1.9334667993131753;-0.11123016324653533;1.205427933448258;0.8201649328031223
-19;-0.13884390812865977;-0.900185456494101;-0.36599751616305987;-0.07455178427209708;-0.262058931119116
-18;-0.7306459204037842;0.3273208862761846;0.4240921481411511;-0.2529151609281654;0.4333016758617685
-17;0.5822396686655267;0.584575098641902;0.9597563346893155;-0.47657728983905573;0.7478754941201355
-16;1.759506543801193;0.14475091199815715;2.836223080234241;0.5579903927339338;0.016339481855538997
-15;-1.5753459986971015;0.22118539716987762;-0.6817060772722326;0.312298118185612;-0.1848323321452979
-14;0.38600399871946345;0.3902574833418954;0.3872259108216512;0.09487774411695923;0.395441089223072
-13;-1.3722598677963362;-0.8850816272263143;-0.5580179719372284;0.050060268571311274;-0.8611306911048185
-12;1.1221412019012142;-0.5162640853227952;-0.8045125801907002;-0.2500449071278135;-2.073792663551964
-11;0.13891148216480598;0.7724611539923849;0.47721897667904606;0.32284998046625635;-0.12559971334480896
