;Energy;Industrials;Technology;Financials;Consumer Non-Cyclicals
2021-05-28;110.12518721564416;110.47755675216956;106.124477204025;120.88897747657963;111.41605839416059
2021-05-31;109.08525729787775;109.88553590010406;105.89258354383203;120.08785513868231;110.96217650962177
2021-06-01;113.27888772713143;112.68096541830414;106.00438941571079;121.06223455635454;111.1227604512276
2021-06-02;113.47952637974397;112.03337946920178;106.01681229036399;121.26538998175434;113.01260783012607
2021-06-03;114.42902760900895;110.22902922724104;105.00641848523748;121.51607611045522;114.33974784339748
2021-06-04;114.7596575013423;111.62724912358688;105.35839993374466;121.82502568191227;115.53682813536828
2021-06-07;114.59575550343347;110.91399533253183;105.0229823181084;121.69699943269805;115.53019243530193
2021-06-08;114.05883516545624;110.79478294252549;104.84906207296368;120.68505542693303;115.86197743861977
2021-06-09;114.72857263966993;111.35144418738571;104.8780487804878;120.35387375231903;115.0351692103517
2021-06-10;114.3781614717269;112.17885899598922;105.33355418443827;120.3661397402677;114.07962840079628
2021-06-11;114.56184474524542;112.66682157542203;105.05196902563253;120.36307324328054;114.17783676177837
2021-06-14;116.70670020063865;113.44473293393816;105.15549298107582;121.89938823385106;114.14598540145985
2021-06-15;114.68901008845056;112.71430447652627;105.54474305354259;121.66250134159243;114.15660252156603
2021-06-16;113.73103116963857;114.46814099390804;105.13478818998716;121.13276398705938;115.08161911081619
2021-06-17;112.36894904908583;113.88218178879201;103.68545281378111;121.82272580917189;114.92368944923689
2021-06-18;108.5794218215729;114.2105209985553;103.34175328170939;120.20208215145428;114.7750497677505
2021-06-21;110.85144262017124;114.9298364365598;102.62950846825954;121.7483632572331;114.77239548772395
2021-06-22;111.57487212818266;115.29050443005364;103.60263364942648;122.41609297618865;115.55408095554081
2021-06-23;112.7334896996072;116.60487154359839;103.56122406724916;124.22762607135738;113.98274717982747
2021-06-24;113.28171362364711;116.48767970257518;102.91937554350076;124.21306021066833;112.55341738553417
2021-06-25;114.66075112329386;117.75759473849043;103.42043148784629;125.18283988285981;112.26410086264102
2021-06-28;112.56393590866702;118.14857096673165;104.3397242121827;123.28314499931003;111.26741871267419
2021-06-29;113.37214231214853;118.46276633361283;104.21135450743301;122.4107266064611;110.45653616456536
2021-06-30;112.77587814734224;117.27872462948181;103.6191974822974;120.57082841416107;110.3344392833444
2021-07-01;114.34425071353887;117.18779992523969;104.46809391693238;120.66358994802287;111.74651625746516
2021-07-02;114.5646706417611;116.42504268409728;104.84078015652821;120.98557213167537;112.4034505640345
2021-07-05;114.1746969225987;116.45939201681097;104.42254337653733;123.12675365296452;113.69741207697412
2021-07-06;113.67733913584084;116.73822777648687;105.84289204521926;121.30678769108108;113.96814863968149
2021-07-07;110.63667448498036;117.33226917753555;104.31073750465858;121.1396636052805;114.31187790311878
2021-07-08;108.16684093028513;115.85221704737177;102.8448382955816;119.55965103264285;112.31187790311878
2021-07-09;109.53174894735355;116.87057373488376;103.81382251853078;121.62033700801888;112.31984074319841
2021-07-12;109.88781190832792;118.72543770142347;104.7331152428672;123.87804541482038;112.4870603848706
2021-07-13;109.20677084805155;118.2586908863138;106.12033624580728;122.7702733782064;112.87989382879894
2021-07-14;110.47842428010286;119.3214996514553;107.84711582260135;123.13825301666641;111.45056403450565
2021-07-15;107.2399468731455;119.21946192780578;107.53654395627147;122.81167108753316;111.21300597213006
2021-07-16;105.68005199649589;117.42521443076083;108.00861319309288;120.6789224329587;111.23822163238222
2021-07-19;102.16463673100291;114.98035016113876;105.80562342125968;117.08728783673969;109.16788321167883
2021-07-20;103.68496905643315;116.72913530606266;107.06861567766781;117.78491590132012;110.87989382879894
2021-07-21;106.748240879419;118.07179010537162;108.33160793407595;118.38901580779196;110.85998672859986
2021-07-22;106.47695481391472;118.5577321358213;108.73742183941363;118.182793885405;110.7843397478434
2021-07-23;105.80156554666968;118.80524938625824;109.45794856929894;117.97273884178408;111.81021897810218
2021-07-26;108.09054172436205;118.92446177626462;108.80781812911508;118.9195197865718;111.60318513603185
2021-07-27;106.9517054285472;118.60925613489185;108.53865584496252;118.6343355667653;111.2992700729927
2021-07-28;105.10074321078362;118.35971833547174;108.9444697503002;119.49525459591236;111.36031851360319
2021-07-29;106.3102269194902;119.73066082054495;109.18878628514638;120.50643197743058;110.86794956867949
2021-07-30;105.15443524458134;120.09031853954718;109.01072508178392;120.07482252648686;110.86662242866622
2021-08-02;106.68041936304293;120.55706535465686;109.69398318770962;120.41827018904954;111.76111479761114
2021-08-03;105.82417271879504;120.78336684077063;109.82235289245929;120.3301084006685;112.04379562043796
2021-08-04;104.96792607454715;121.57744259115202;110.23644871423245;121.06836755032887;113.32050431320505
2021-08-05;104.80119818012264;122.72410413909459;110.88243819619859;121.86182364575826;112.72063702720637
2021-08-06;106.25936078220815;120.23781861531779;109.6774193548387;123.16815136229128;112.08228268082283
2021-08-09;105.66874841043321;120.12062677429456;110.38138225185307;123.66032412873153;111.8420703384207
2021-08-10;106.80758470624805;121.30163765495085;110.60913495382832;124.08273408871375;112.00265428002655
2021-08-11;107.24277276966117;121.00663750340968;110.45177854155452;124.77422915931984;111.20371599203716
2021-08-12;108.42399751321106;121.39660345715929;110.23644871423245;124.56187424295855;112.16987392169874
2021-08-13;108.27987679091191;122.11288807168907;109.6235868980082;124.94211986936722;112.07033842070338
2021-08-16;106.40913329753865;120.83792166331591;108.19495631289078;124.72976495300593;111.68281353682814
2021-08-17;107.86729589962415;121.78050776395946;108.06658660814114;124.32958709618067;111.91904445919045
2021-08-18;108.41269392714838;122.49376155501449;109.54076773365355;124.722098710538;110.16058394160584
2021-08-19;104.83793483482634;120.68941131305374;109.25918257484783;123.3598074239892;109.64830789648308
2021-08-20;103.78670133099726;121.97448046634268;110.92798873659365;122.85843516658744;110.84406104844061
2021-08-23;106.92627235990618;122.53013143671133;113.19309288169283;123.39813863632878;110.08759124087591
2021-08-24;107.66665724701161;122.8705939403736;112.86595718249202;123.45640207908495;110.31187790311878
2021-08-25;107.85316641704581;122.37151834153339;114.00472069236821;123.9041106392113;112.78964830789648
2021-08-26;108.36747958289767;123.09689542648736;113.9508882355377;124.27515677465846;112.09688122096881
2021-08-27;108.71789075084071;124.86891688471758;113.86392811296535;124.29892212630901;111.99734571997345
2021-08-30;108.46356006443044;124.70020104462382;114.48507184562509;123.36210729672958;111.58062375580624
2021-08-31;106.70020063865262;125.04874574421869;112.9156486811048;121.6103708928106;110.6728599867286
2021-09-01;107.389719388476;123.80004647262662;113.97573398484408;123.36824029070391;111.48772395487724
2021-09-02;110.5773306581513;125.56903710738207;116.22013333885462;123.74771929286578;112.65958858659589
2021-09-03;110.46712069404018;124.16879666205307;114.63828729968112;123.86347955413133;110.89316522893165
2021-09-06;112.35481956650747;124.99116009819868;116.63422916062778;124.79032826850246;111.47047113470471
2021-09-07;112.49894028880662;124.45975571562794;115.5244523582757;123.97387344566933;109.98274717982747
2021-09-08;111.7755107807952;123.36764899023065;115.39608265352602;123.90027751797733;109.9907100199071
2021-09-09;109.66456608359002;123.65456694583918;115.4954656507516;123.34524156330016;109.3364299933643
2021-09-10;110.22126769717693;123.07871048563894;114.78736179551947;122.4942886493614;108.48175182481752
2021-09-13;111.96484584734507;122.25129567703544;111.86384529380098;122.44829119455389;109.59522229595223
2021-09-14;113.17150365953599;119.77713344715757;111.03565365025466;122.2359362781926;109.07631055076311
2021-09-15;115.54243083618277;119.20127698695737;110.88657915441631;121.66096809309884;109.27538155275381
2021-09-16;114.33294712747619;120.46816119939787;110.93212969481138;122.25203538737523;109.22760451227605
2021-09-17;112.65153870065278;119.20026671246579;110.99424406807736;121.82272580917189;109.59256801592568
2021-09-20;111.07468844490914;115.46629219158845;106.35222990600025;119.37259471642568;107.51161247511612
2021-09-21;111.33184502783507;114.98843235707142;106.8450039339103;119.66084543321935;108.74187126741872
2021-09-22;115.121372255348;116.956447066668;107.45372479191684;121.74069701476517;110.66224286662244
2021-09-23;115.27679656370984;118.63956436963923;110.21988488136154;123.76151852930803;112.42999336429993
2021-09-24;116.42128465255603;118.082903124779;109.22191395088824;124.40394964811946;111.1041804910418
2021-09-27;119.50433775115155;117.10596769142177;106.82844010103938;125.9479308811579;111.58858659588587
2021-09-28;121.82439879051628;114.09939080448159;103.79725868565986;126.08132350009966;109.79296615792965
2021-09-29;121.81874699748495;114.57826091349021;104.96500890306017;126.41863816868799;108.5985401459854
2021-09-30;124.46943792918303;115.25211399937362;105.69795850759866;127.53407644776988;107.53284671532846
2021-10-01;126.58038262638821;115.4784154854874;104.89461261335873;127.33322089511046;107.46383543463836
2021-10-04;128.05267471105208;114.55199377670911;104.50950349910968;128.20947240919335;107.27670869276709
2021-10-05;128.61220222115466;114.93589808350929;105.2176073543418;128.9423651891262;107.47179827471798
2021-10-06;124.29705824172719;113.26995544689491;103.91734647397408;129.24211526962173;106.92368944923689
2021-10-07;122.36414502500918;114.97327823969772;104.33558325396497;130.60440655617055;108.19376244193762
2021-10-08;126.22431966541384;114.74495620460078;103.39972669675763;130.9217889943423;107.55540809555409
2021-10-11;127.69095995704637;115.38344968327893;102.17400306430908;131.0498152435565;107.3457199734572
2021-10-12;128.05267471105208;116.21490558984875;102.49699780529214;131.45075972462857;106.9090909090909
2021-10-13;127.43380337412044;117.05646424133438;103.95875605615139;131.38866316063843;107.77571333775714
2021-10-14;129.98276203125442;117.32519725609447;103.95875605615139;133.41561766915564;109.62840079628401
2021-10-15;129.44018990024585;117.37166988270712;103.75584910348255;133.73989972554853;109.72395487723955
2021-10-18;130.99160708734846;117.70809128840304;103.5280964015073;134.24050535870347;109.51028533510285
2021-10-19;130.81074971034562;119.88321226877343;103.75584910348255;134.50805722083376;109.8420703384207
2021-10-20;132.57128323960777;119.9236232484366;104.14509917594931;135.5108017356373;112.44591904445919
2021-10-21;133.62534263995252;119.15379408585312;101.1677502174003;136.49131414728384;113.49170537491706
2021-10-22;131.7037330092972;121.45216855419616;102.51356163816307;137.31160209135095;114.14731254147313
2021-10-25;133.63099443298387;122.04823050422799;99.44511159882397;136.6055411600558;113.99601857996018
2021-10-26;133.07429281939696;123.07668993665578;100.04140958217731;135.69632480336088;114.32249502322495
2021-10-27;131.72916607793823;122.48163826111552;99.94616754316948;136.74276690023152;114.68745852687458
2021-10-28;126.95622686297227;123.87379651051191;99.92960371029857;136.2091964244645;113.9721300597213
2021-10-29;125.51219374346512;125.00631421557235;98.256656590335;135.22025114610324;114.96881220968812
2021-11-01;129.6323508633114;126.81470555549943;98.77013540933372;136.35945477683566;115.36297279362972
2021-11-02;128.4115635685421;126.46616085590455;98.36432150399602;137.418162861655;114.10484406104844
2021-11-03;128.42004125808913;126.91472273016578;98.76185349289825;139.12390181076645;114.51891174518911
2021-11-04;130.63837002288977;128.31799399896954;100.3685452813781;139.5340457828;114.32913072329131
2021-11-05;131.93263062706643;127.7411272642777;100.71638577166756;141.7549562257555;114.81884538818845
2021-11-08;134.61723231695254;129.00599092773507;100.69982193879663;141.75955597123624;113.71333775713337
2021-11-09;132.19826489953937;129.38080276411102;101.49488591660109;141.85231750509806;111.05374917053749
2021-11-10;132.71257806539126;128.85950112645605;102.1367344403495;141.57249965501907;111.5965494359655
2021-11-11;130.9972588803798;131.1831324570886;102.807569671622;142.3437236472915;110.20172528201725
2021-11-12;130.0421058580835;131.5397593526161;103.05188620646817;141.50503672130142;110.66755142667552
2021-11-15;131.02269194902084;130.4931149793399;103.10157770508096;141.41994142990754;111.54346383543464
2021-11-16;134.50419645632576;129.26159037410463;102.6626361340014;140.6510173103755;110.79761114797611
2021-11-17;134.91395145109786;128.46751462372325;103.38730382210443;140.21864123518498;109.19309887193099
2021-11-18;129.37519428038544;127.82194922360405;102.09532485817218;139.75790006286317;110.22826808228268
2021-11-19;127.11447706784978;129.83845710879646;104.26518696426352;139.58464298308826;110.42468480424685
2021-11-22;128.5811173594823;131.0154268914864;105.4039504741397;140.85953910550282;108.16191108161911
2021-11-23;129.584310622545;129.29694998130992;102.93179841815396;141.2589503380813;105.9535500995355
2021-11-24;130.8192273998926;128.0169322004789;101.30854279680318;139.8307293663084;105.9721300597213
2021-11-25;131.27702263543108;128.17857611913155;101.59426891382665;140.1619110409224;105.98938287989382
2021-11-26;125.05157261141098;125.89333521917906;100.29814899167667;134.73191150089696;102.57199734571998
2021-11-29;128.2815723288213;128.2301001182021;101.63567849600398;135.2516827402217;102.57730590577306
2021-11-30;128.8947918727216;129.72025499328166;101.26713321462586;133.75599883473114;100.77106834771068
2021-12-01;129.51083731313759;129.7566248749785;101.40378483581101;135.95544379877646;100.89847378898473
2021-12-02;128.75067115042248;128.81100795086024;98.73700774359186;135.58056454209532;100.35036496350365
2021-12-03;129.0247831124424;128.06239455259993;97.92537993291647;135.57826466935495;100.05706702057067
2021-12-06;128.7676265295165;126.93896931796368;96.4470578491863;135.54836632373008;100.42866622428666
2021-12-07;133.54621753751377;130.24357717991978;99.29189614476789;137.1659434844605;102.42335766423358
2021-12-08;133.4614406420437;130.5890910560399;99.83436167129074;136.22146241241316;102.55076310550763
2021-12-09;132.0202334190522;129.62326864209004;98.52167791626982;134.81624016804403;103.35235567352356
2021-12-10;130.1607935117416;129.53638503581422;98.24009275746407;135.33677803161558;104.22030524220305
2021-12-13;128.6941532201091;128.8776860673045;97.56925752619156;133.95455451465017;103.36695421366954
2021-12-14;128.43417074066747;124.31023509087419;95.85075986583296;132.48033608806978;101.84472461844724
2021-12-15;126.56907904032555;125.06794095955871;96.33111101908982;131.66464788948343;100.8958195089582
2021-12-16;131.3052816005878;126.91270218118262;97.51956602757878;133.6854694040263;102.18978102189782
2021-12-17;129.27063610930568;125.75795843730741;96.78247546482255;132.67889176798883;102.13669542136695
2021-12-20;128.88348828665895;125.53872887263468;97.30837715847447;131.72521120497998;99.18248175182482
2021-12-21;135.2813179981349;127.33802774213753;97.44916973787734;133.2699590622652;100.49369608493696
2021-12-22;133.59990957131149;128.02804521988625;98.24009275746407;133.55361003357814;101.6562707365627
2021-12-23;132.46672506852798;129.9445359304123;99.8550664623794;134.92356756259485;102.8347710683477
2021-12-24;132.46672506852798;129.9445359304123;99.8550664623794;134.92356756259485;102.8347710683477
2021-12-27;131.842201938565;131.5266257842256;100.80748685245766;135.58593091182289;104.13138686131387
2021-12-28;132.35651510441687;132.5045714920744;101.15118638452938;137.32386807929961;104.4777704047777
2021-12-29;130.7655353660949;133.09356152066516;100.40167294711996;137.79610861532328;104.01459854014598
2021-12-30;129.89233334275298;134.13818534495823;100.95656134829599;138.33581208506462;104.16456536164566
2021-12-31;129.89233334275298;134.13818534495823;100.95656134829599;138.33581208506462;104.16456536164566
2022-01-03;131.508746149716;135.82736429487892;102.1243115656963;138.66546051118505;104.53483742534837
2022-01-04;133.3116681267132;135.980926017599;100.70396289701436;139.15226690789777;104.2229595222296
2022-01-05;135.5893407183429;135.15351120899547;100.89444697503002;140.02851842198064;104.4963503649635
2022-01-06;134.91112555458218;132.65409211682814;98.58793324775353;139.87902669385628;103.38951559389515
2022-01-07;133.96727611834854;133.6633563339159;98.0330448465775;141.80402017755017;103.11612475116125
2022-01-10;133.35123067793256;127.67545942232503;95.3331400886165;142.24482911945537;101.04047777040478
2022-01-11;132.79452906434565;128.66754897305597;96.22758706364652;142.41425307799634;102.86662242866622
2022-01-12;135.71368016503234;129.7283371892143;96.98538241749141;144.6941935879548;103.89117451891174
2022-01-13;134.42224545737136;128.14523706090944;97.27939045095034;146.13468054767637;104.24552090245521
2022-01-14;139.19801056885296;126.52475677641617;95.78864549256697;145.86482881280568;104.30524220305242
2022-01-17;137.932008929833;125.68420839942212;96.77419354838709;145.79046626086688;103.85401459854015
2022-01-18;140.34249865769917;121.95730579998585;95.3455629632697;145.15953450575734;104.00796284007963
2022-01-19;137.0475033204284;122.27655253932492;96.08265352602592;144.42127535609694;103.28865295288652
2022-01-20;138.01113403227174;122.31393269551337;95.73067207751873;143.90610386225293;103.31386861313868
2022-01-21;134.52397773193545;118.83959871897194;93.96662387676508;141.39847595099738;103.43463835434639
2022-01-24;132.1134880040693;112.47790024549668;89.66416828854196;136.31192407353458;100.48175182481752
2022-01-25;133.36253426399526;113.12851701807381;90.26874818833078;138.75898866929361;100.98075646980756
2022-01-26;139.06236753610082;116.37857005748461;92.97693486272723;141.62846322503486;103.35633709356337
2022-01-27;136.88642721903523;115.57843266015377;93.12186840034784;142.01867496665184;105.01924353019244
2022-01-28;134.30920959674455;115.07329541436408;91.83403039463332;141.2198525014949;105.34041141340411
2022-01-31;132.74931472009496;116.71398118868896;94.19851753695805;141.30111467165483;106.26410086264102
2022-02-01;132.96973464831717;118.23646484749905;94.7161373141745;143.80107634044248;107.82614465826144
2022-02-02;134.05205301381864;120.18326379277248;93.38274876806493;144.60909829656092;109.36828135368282
2022-02-03;133.80054822392404;118.18393057393693;91.93755435007661;144.22118642768433;108.10749834107499
2022-02-04;139.00302370927176;116.68165240495843;90.219056689718;143.18471044602197;109.37624419376245
2022-02-07;139.60776556362507;117.19992321913864;90.89817383742597;144.638230017939;111.09223623092237
2022-02-08;136.7310029106734;116.89987169513955;88.59994202658496;144.13455788779686;110.57597876575979
2022-02-09;138.59609461101533;119.34877706272792;90.39711789308045;143.1456126094356;111.09887193098872
2022-02-10;141.472857263967;120.38834951456312;89.99544494596049;141.9581116511553;111.84737889847379
2022-02-11;144.7537231186594;120.60454825576109;89.1051389291482;142.6496067217614;113.1745189117452
2022-02-14;143.03275214061662;118.96487275592779;86.57915441633193;141.06652765213659;112.50431320504313
2022-02-15;136.31842201938565;121.18141499045291;88.96848730796306;141.2765826957575;112.49104180491042
2022-02-16;140.54596320682737;120.99249366052754;88.12373183154581;140.7146471228592;113.53682813536828
2022-02-17;141.14222737163365;120.94602103391493;86.76963849434759;139.3860873031692;112.28666224286663
2022-02-18;141.10549071692995;120.06203085378299;85.7882313967452;139.61454132871313;110.96748506967485
2022-02-21;143.17404696640008;117.22315953244497;84.23537206509586;137.5362229956609;111.49568679495687
